ID,Hour,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
159,1,399,1,0,0.998,0.003,0.000
159,2,385,15,0,0.963,0.037,0.000
159,3,350,50,0,0.875,0.125,0.000
159,4,254,146,0,0.635,0.365,0.000
160,1,399,1,0,0.998,0.003,0.000
160,2,387,13,0,0.968,0.033,0.000
160,3,358,42,0,0.895,0.105,0.000
160,4,328,72,0,0.820,0.180,0.000
161,1,399,1,0,0.998,0.003,0.000
161,2,385,15,0,0.963,0.037,0.000
161,3,363,37,0,0.907,0.092,0.000
161,4,332,68,0,0.830,0.170,0.000
162,1,399,1,0,0.998,0.003,0.000
162,2,386,14,0,0.965,0.035,0.000
162,3,359,41,0,0.897,0.102,0.000
162,4,326,74,0,0.815,0.185,0.000
163,1,399,1,0,0.998,0.003,0.000
163,2,376,24,0,0.940,0.060,0.000
163,3,343,57,0,0.858,0.142,0.000
163,4,303,97,0,0.757,0.242,0.000
164,1,399,1,0,0.998,0.003,0.000
164,2,381,19,0,0.953,0.048,0.000
164,3,349,51,0,0.873,0.128,0.000
164,4,318,82,0,0.795,0.205,0.000
165,1,399,1,0,0.998,0.003,0.000
165,2,387,13,0,0.968,0.033,0.000
165,3,360,40,0,0.900,0.100,0.000
165,4,327,73,0,0.818,0.182,0.000
166,1,399,1,0,0.998,0.003,0.000
166,2,382,18,0,0.955,0.045,0.000
166,3,351,49,0,0.877,0.122,0.000
166,4,262,138,0,0.655,0.345,0.000
167,1,399,1,0,0.998,0.003,0.000
167,2,373,27,0,0.932,0.068,0.000
167,3,339,61,0,0.848,0.152,0.000
167,4,304,96,0,0.760,0.240,0.000
168,1,399,1,0,0.998,0.003,0.000
168,2,376,24,0,0.940,0.060,0.000
168,3,351,49,0,0.877,0.122,0.000
168,4,314,86,0,0.785,0.215,0.000
169,1,399,1,0,0.998,0.003,0.000
169,2,385,15,0,0.963,0.037,0.000
169,3,363,37,0,0.907,0.092,0.000
169,4,333,67,0,0.833,0.168,0.000
170,1,399,1,0,0.998,0.003,0.000
170,2,384,16,0,0.960,0.040,0.000
170,3,357,43,0,0.892,0.107,0.000
170,4,316,84,0,0.790,0.210,0.000
171,1,399,1,0,0.998,0.003,0.000
171,2,387,13,0,0.968,0.033,0.000
171,3,358,42,0,0.895,0.105,0.000
171,4,328,72,0,0.820,0.180,0.000
172,1,399,1,0,0.998,0.003,0.000
172,2,380,20,0,0.950,0.050,0.000
172,3,350,50,0,0.875,0.125,0.000
172,4,317,83,0,0.792,0.207,0.000
173,1,399,1,0,0.998,0.003,0.000
173,2,385,15,0,0.963,0.037,0.000
173,3,359,41,0,0.897,0.102,0.000
173,4,304,96,0,0.760,0.240,0.000
174,1,399,1,0,0.998,0.003,0.000
174,2,382,18,0,0.955,0.045,0.000
174,3,353,47,0,0.882,0.117,0.000
174,4,317,83,0,0.792,0.207,0.000
175,1,399,1,0,0.998,0.003,0.000
175,2,385,15,0,0.963,0.037,0.000
175,3,363,37,0,0.907,0.092,0.000
175,4,332,68,0,0.830,0.170,0.000
176,1,399,1,0,0.998,0.003,0.000
176,2,385,15,0,0.963,0.037,0.000
176,3,359,41,0,0.897,0.102,0.000
176,4,263,137,0,0.657,0.343,0.000
177,1,399,1,0,0.998,0.003,0.000
177,2,386,14,0,0.965,0.035,0.000
177,3,360,40,0,0.900,0.100,0.000
177,4,329,71,0,0.823,0.177,0.000
178,1,399,1,0,0.998,0.003,0.000
178,2,384,16,0,0.960,0.040,0.000
178,3,349,51,0,0.873,0.128,0.000
178,4,253,147,0,0.632,0.367,0.000
179,1,399,1,0,0.998,0.003,0.000
179,2,376,24,0,0.940,0.060,0.000
179,3,347,53,0,0.868,0.133,0.000
179,4,303,97,0,0.757,0.242,0.000
180,1,399,1,0,0.998,0.003,0.000
180,2,379,21,0,0.948,0.052,0.000
180,3,354,46,0,0.885,0.115,0.000
180,4,321,79,0,0.802,0.198,0.000
181,1,399,1,0,0.998,0.003,0.000
181,2,384,16,0,0.960,0.040,0.000
181,3,356,44,0,0.890,0.110,0.000
181,4,322,78,0,0.805,0.195,0.000
182,1,399,1,0,0.998,0.003,0.000
182,2,381,19,0,0.953,0.048,0.000
182,3,356,44,0,0.890,0.110,0.000
182,4,320,80,0,0.800,0.200,0.000
183,1,399,1,0,0.998,0.003,0.000
183,2,368,32,0,0.920,0.080,0.000
183,3,328,72,0,0.820,0.180,0.000
183,4,290,110,0,0.725,0.275,0.000
184,1,399,1,0,0.998,0.003,0.000
184,2,381,19,0,0.953,0.048,0.000
184,3,349,51,0,0.873,0.128,0.000
184,4,318,82,0,0.795,0.205,0.000
185,1,399,1,0,0.998,0.003,0.000
185,2,385,15,0,0.963,0.037,0.000
185,3,363,37,0,0.907,0.092,0.000
185,4,332,68,0,0.830,0.170,0.000
186,1,399,1,0,0.998,0.003,0.000
186,2,384,16,0,0.960,0.040,0.000
186,3,357,43,0,0.892,0.107,0.000
186,4,316,84,0,0.790,0.210,0.000
187,1,399,1,0,0.998,0.003,0.000
187,2,381,19,0,0.953,0.048,0.000
187,3,355,45,0,0.887,0.113,0.000
187,4,322,78,0,0.805,0.195,0.000
188,1,399,1,0,0.998,0.003,0.000
188,2,382,18,0,0.955,0.045,0.000
188,3,358,42,0,0.895,0.105,0.000
188,4,325,75,0,0.812,0.188,0.000
189,1,399,1,0,0.998,0.003,0.000
189,2,386,14,0,0.965,0.035,0.000
189,3,359,41,0,0.897,0.102,0.000
189,4,326,74,0,0.815,0.185,0.000
190,1,399,1,0,0.998,0.003,0.000
190,2,386,14,0,0.965,0.035,0.000
190,3,359,41,0,0.897,0.102,0.000
190,4,326,74,0,0.815,0.185,0.000
191,1,399,1,0,0.998,0.003,0.000
191,2,374,26,0,0.935,0.065,0.000
191,3,340,60,0,0.850,0.150,0.000
191,4,299,101,0,0.748,0.253,0.000
192,1,399,1,0,0.998,0.003,0.000
192,2,372,28,0,0.930,0.070,0.000
192,3,323,77,0,0.807,0.193,0.000
192,4,281,119,0,0.703,0.297,0.000
193,1,399,1,0,0.998,0.003,0.000
193,2,381,19,0,0.953,0.048,0.000
193,3,357,43,0,0.892,0.107,0.000
193,4,329,71,0,0.823,0.177,0.000
194,1,399,1,0,0.998,0.003,0.000
194,2,373,27,0,0.932,0.068,0.000
194,3,339,61,0,0.848,0.152,0.000
194,4,304,96,0,0.760,0.240,0.000
195,1,399,1,0,0.998,0.003,0.000
195,2,385,15,0,0.963,0.037,0.000
195,3,363,37,0,0.907,0.092,0.000
195,4,336,64,0,0.840,0.160,0.000
196,1,399,1,0,0.998,0.003,0.000
196,2,384,16,0,0.960,0.040,0.000
196,3,357,43,0,0.892,0.107,0.000
196,4,316,84,0,0.790,0.210,0.000
197,1,399,1,0,0.998,0.003,0.000
197,2,377,23,0,0.943,0.058,0.000
197,3,345,55,0,0.863,0.138,0.000
197,4,306,94,0,0.765,0.235,0.000
198,1,399,1,0,0.998,0.003,0.000
198,2,384,16,0,0.960,0.040,0.000
198,3,364,36,0,0.910,0.090,0.000
198,4,338,62,0,0.845,0.155,0.000
199,1,399,1,0,0.998,0.003,0.000
199,2,384,16,0,0.960,0.040,0.000
199,3,357,43,0,0.892,0.107,0.000
199,4,322,78,0,0.805,0.195,0.000
200,1,399,1,0,0.998,0.003,0.000
200,2,383,17,0,0.958,0.043,0.000
200,3,361,39,0,0.902,0.098,0.000
200,4,337,63,0,0.843,0.158,0.000
201,1,399,1,0,0.998,0.003,0.000
201,2,386,14,0,0.965,0.035,0.000
201,3,360,40,0,0.900,0.100,0.000
201,4,320,80,0,0.800,0.200,0.000
202,1,399,1,0,0.998,0.003,0.000
202,2,379,21,0,0.948,0.052,0.000
202,3,352,48,0,0.880,0.120,0.000
202,4,313,87,0,0.782,0.217,0.000
203,1,399,1,0,0.998,0.003,0.000
203,2,382,18,0,0.955,0.045,0.000
203,3,354,46,0,0.885,0.115,0.000
203,4,318,82,0,0.795,0.205,0.000
204,1,399,1,0,0.998,0.003,0.000
204,2,373,27,0,0.932,0.068,0.000
204,3,339,61,0,0.848,0.152,0.000
204,4,296,104,0,0.740,0.260,0.000
205,1,399,1,0,0.998,0.003,0.000
205,2,376,24,0,0.940,0.060,0.000
205,3,341,59,0,0.853,0.147,0.000
205,4,303,97,0,0.757,0.242,0.000
206,1,399,1,0,0.998,0.003,0.000
206,2,384,16,0,0.960,0.040,0.000
206,3,359,41,0,0.897,0.102,0.000
206,4,325,75,0,0.812,0.188,0.000
207,1,399,1,0,0.998,0.003,0.000
207,2,377,23,0,0.943,0.058,0.000
207,3,349,51,0,0.873,0.128,0.000
207,4,312,88,0,0.780,0.220,0.000
208,1,399,1,0,0.998,0.003,0.000
208,2,386,14,0,0.965,0.035,0.000
208,3,360,40,0,0.900,0.100,0.000
208,4,320,80,0,0.800,0.200,0.000
209,1,399,1,0,0.998,0.003,0.000
209,2,384,16,0,0.960,0.040,0.000
209,3,357,43,0,0.892,0.107,0.000
209,4,265,135,0,0.662,0.338,0.000
210,1,399,1,0,0.998,0.003,0.000
210,2,382,18,0,0.955,0.045,0.000
210,3,353,47,0,0.882,0.117,0.000
210,4,317,83,0,0.792,0.207,0.000
211,1,399,1,0,0.998,0.003,0.000
211,2,368,32,0,0.920,0.080,0.000
211,3,328,72,0,0.820,0.180,0.000
211,4,290,110,0,0.725,0.275,0.000
212,1,399,1,0,0.998,0.003,0.000
212,2,386,14,0,0.965,0.035,0.000
212,3,366,34,0,0.915,0.085,0.000
212,4,334,66,0,0.835,0.165,0.000
213,1,399,1,0,0.998,0.003,0.000
213,2,368,32,0,0.920,0.080,0.000
213,3,328,72,0,0.820,0.180,0.000
213,4,290,110,0,0.725,0.275,0.000
214,1,399,1,0,0.998,0.003,0.000
214,2,372,28,0,0.930,0.070,0.000
214,3,335,65,0,0.838,0.163,0.000
214,4,300,100,0,0.750,0.250,0.000
215,1,399,1,0,0.998,0.003,0.000
215,2,382,18,0,0.955,0.045,0.000
215,3,355,45,0,0.887,0.113,0.000
215,4,318,82,0,0.795,0.205,0.000
216,1,399,1,0,0.998,0.003,0.000
216,2,382,18,0,0.955,0.045,0.000
216,3,355,45,0,0.887,0.113,0.000
216,4,318,82,0,0.795,0.205,0.000
217,1,399,1,0,0.998,0.003,0.000
217,2,380,20,0,0.950,0.050,0.000
217,3,350,50,0,0.875,0.125,0.000
217,4,317,83,0,0.792,0.207,0.000
218,1,399,1,0,0.998,0.003,0.000
218,2,381,19,0,0.953,0.048,0.000
218,3,360,40,0,0.900,0.100,0.000
218,4,332,68,0,0.830,0.170,0.000
219,1,399,1,0,0.998,0.003,0.000
219,2,381,19,0,0.953,0.048,0.000
219,3,360,40,0,0.900,0.100,0.000
219,4,332,68,0,0.830,0.170,0.000
220,1,399,1,0,0.998,0.003,0.000
220,2,373,27,0,0.932,0.068,0.000
220,3,339,61,0,0.848,0.152,0.000
220,4,304,96,0,0.760,0.240,0.000
221,1,399,1,0,0.998,0.003,0.000
221,2,382,18,0,0.955,0.045,0.000
221,3,359,41,0,0.897,0.102,0.000
221,4,326,74,0,0.815,0.185,0.000
222,1,399,1,0,0.998,0.003,0.000
222,2,381,19,0,0.953,0.048,0.000
222,3,353,47,0,0.882,0.117,0.000
222,4,319,81,0,0.797,0.203,0.000
223,1,399,1,0,0.998,0.003,0.000
223,2,384,16,0,0.960,0.040,0.000
223,3,359,41,0,0.897,0.102,0.000
223,4,324,76,0,0.810,0.190,0.000
224,1,399,1,0,0.998,0.003,0.000
224,2,383,17,0,0.958,0.043,0.000
224,3,356,44,0,0.890,0.110,0.000
224,4,327,73,0,0.818,0.182,0.000
225,1,399,1,0,0.998,0.003,0.000
225,2,372,28,0,0.930,0.070,0.000
225,3,323,77,0,0.807,0.193,0.000
225,4,281,119,0,0.703,0.297,0.000
226,1,399,1,0,0.998,0.003,0.000
226,2,386,14,0,0.965,0.035,0.000
226,3,357,43,0,0.892,0.107,0.000
226,4,327,73,0,0.818,0.182,0.000
227,1,399,1,0,0.998,0.003,0.000
227,2,384,16,0,0.960,0.040,0.000
227,3,357,43,0,0.892,0.107,0.000
227,4,265,135,0,0.662,0.338,0.000
228,1,399,1,0,0.998,0.003,0.000
228,2,375,25,0,0.938,0.062,0.000
228,3,344,56,0,0.860,0.140,0.000
228,4,303,97,0,0.757,0.242,0.000
229,1,399,1,0,0.998,0.003,0.000
229,2,387,13,0,0.968,0.033,0.000
229,3,359,41,0,0.897,0.102,0.000
229,4,326,74,0,0.815,0.185,0.000
230,1,399,1,0,0.998,0.003,0.000
230,2,375,25,0,0.938,0.062,0.000
230,3,344,56,0,0.860,0.140,0.000
230,4,303,97,0,0.757,0.242,0.000
231,1,399,1,0,0.998,0.003,0.000
231,2,381,19,0,0.953,0.048,0.000
231,3,349,51,0,0.873,0.128,0.000
231,4,318,82,0,0.795,0.205,0.000
232,1,399,1,0,0.998,0.003,0.000
232,2,382,18,0,0.955,0.045,0.000
232,3,358,42,0,0.895,0.105,0.000
232,4,325,75,0,0.812,0.188,0.000
233,1,399,1,0,0.998,0.003,0.000
233,2,372,28,0,0.930,0.070,0.000
233,3,323,77,0,0.807,0.193,0.000
233,4,281,119,0,0.703,0.297,0.000
234,1,399,1,0,0.998,0.003,0.000
234,2,372,28,0,0.930,0.070,0.000
234,3,333,67,0,0.833,0.168,0.000
234,4,284,116,0,0.710,0.290,0.000
235,1,399,1,0,0.998,0.003,0.000
235,2,387,13,0,0.968,0.033,0.000
235,3,363,37,0,0.907,0.092,0.000
235,4,332,68,0,0.830,0.170,0.000
236,1,399,1,0,0.998,0.003,0.000
236,2,379,21,0,0.948,0.052,0.000
236,3,352,48,0,0.880,0.120,0.000
236,4,313,87,0,0.782,0.217,0.000
237,1,399,1,0,0.998,0.003,0.000
237,2,384,16,0,0.960,0.040,0.000
237,3,357,43,0,0.892,0.107,0.000
237,4,322,78,0,0.805,0.195,0.000
238,1,399,1,0,0.998,0.003,0.000
238,2,385,15,0,0.963,0.037,0.000
238,3,356,44,0,0.890,0.110,0.000
238,4,266,134,0,0.665,0.335,0.000
239,1,399,1,0,0.998,0.003,0.000
239,2,377,23,0,0.943,0.058,0.000
239,3,345,55,0,0.863,0.138,0.000
239,4,306,94,0,0.765,0.235,0.000
240,1,399,1,0,0.998,0.003,0.000
240,2,384,16,0,0.960,0.040,0.000
240,3,357,43,0,0.892,0.107,0.000
240,4,265,135,0,0.662,0.338,0.000
241,1,399,1,0,0.998,0.003,0.000
241,2,382,18,0,0.955,0.045,0.000
241,3,362,38,0,0.905,0.095,0.000
241,4,328,72,0,0.820,0.180,0.000
242,1,399,1,0,0.998,0.003,0.000
242,2,382,18,0,0.955,0.045,0.000
242,3,357,43,0,0.892,0.107,0.000
242,4,325,75,0,0.812,0.188,0.000
243,1,399,1,0,0.998,0.003,0.000
243,2,385,15,0,0.963,0.037,0.000
243,3,359,41,0,0.897,0.102,0.000
243,4,304,96,0,0.760,0.240,0.000
244,1,399,1,0,0.998,0.003,0.000
244,2,384,16,0,0.960,0.040,0.000
244,3,357,43,0,0.892,0.107,0.000
244,4,265,135,0,0.662,0.338,0.000
245,1,399,1,0,0.998,0.003,0.000
245,2,375,25,0,0.938,0.062,0.000
245,3,344,56,0,0.860,0.140,0.000
245,4,303,97,0,0.757,0.242,0.000
246,1,399,1,0,0.998,0.003,0.000
246,2,379,21,0,0.948,0.052,0.000
246,3,354,46,0,0.885,0.115,0.000
246,4,321,79,0,0.802,0.198,0.000
247,1,399,1,0,0.998,0.003,0.000
247,2,384,16,0,0.960,0.040,0.000
247,3,356,44,0,0.890,0.110,0.000
247,4,322,78,0,0.805,0.195,0.000
248,1,399,1,0,0.998,0.003,0.000
248,2,373,27,0,0.932,0.068,0.000
248,3,339,61,0,0.848,0.152,0.000
248,4,296,104,0,0.740,0.260,0.000
249,1,399,1,0,0.998,0.003,0.000
249,2,384,16,0,0.960,0.040,0.000
249,3,349,51,0,0.873,0.128,0.000
249,4,253,147,0,0.632,0.367,0.000
250,1,399,1,0,0.998,0.003,0.000
250,2,385,15,0,0.963,0.037,0.000
250,3,363,37,0,0.907,0.092,0.000
250,4,336,64,0,0.840,0.160,0.000
251,1,399,1,0,0.998,0.003,0.000
251,2,373,27,0,0.932,0.068,0.000
251,3,339,61,0,0.848,0.152,0.000
251,4,296,104,0,0.740,0.260,0.000
252,1,399,1,0,0.998,0.003,0.000
252,2,383,17,0,0.958,0.043,0.000
252,3,356,44,0,0.890,0.110,0.000
252,4,327,73,0,0.818,0.182,0.000
253,1,399,1,0,0.998,0.003,0.000
253,2,382,18,0,0.955,0.045,0.000
253,3,355,45,0,0.887,0.113,0.000
253,4,318,82,0,0.795,0.205,0.000
254,1,399,1,0,0.998,0.003,0.000
254,2,386,14,0,0.965,0.035,0.000
254,3,357,43,0,0.892,0.107,0.000
254,4,327,73,0,0.818,0.182,0.000
255,1,399,1,0,0.998,0.003,0.000
255,2,382,18,0,0.955,0.045,0.000
255,3,359,41,0,0.897,0.102,0.000
255,4,326,74,0,0.815,0.185,0.000
256,1,399,1,0,0.998,0.003,0.000
256,2,385,15,0,0.963,0.037,0.000
256,3,363,37,0,0.907,0.092,0.000
256,4,336,64,0,0.840,0.160,0.000
257,1,399,1,0,0.998,0.003,0.000
257,2,382,18,0,0.955,0.045,0.000
257,3,359,41,0,0.897,0.102,0.000
257,4,296,104,0,0.740,0.260,0.000
258,1,399,1,0,0.998,0.003,0.000
258,2,380,20,0,0.950,0.050,0.000
258,3,350,50,0,0.875,0.125,0.000
258,4,317,83,0,0.792,0.207,0.000
259,1,399,1,0,0.998,0.003,0.000
259,2,377,23,0,0.943,0.058,0.000
259,3,349,51,0,0.873,0.128,0.000
259,4,312,88,0,0.780,0.220,0.000
260,1,399,1,0,0.998,0.003,0.000
260,2,382,18,0,0.955,0.045,0.000
260,3,356,44,0,0.890,0.110,0.000
260,4,322,78,0,0.805,0.195,0.000
261,1,399,1,0,0.998,0.003,0.000
261,2,382,18,0,0.955,0.045,0.000
261,3,357,43,0,0.892,0.107,0.000
261,4,325,75,0,0.812,0.188,0.000
262,1,399,1,0,0.998,0.003,0.000
262,2,386,14,0,0.965,0.035,0.000
262,3,357,43,0,0.892,0.107,0.000
262,4,327,73,0,0.818,0.182,0.000
263,1,399,1,0,0.998,0.003,0.000
263,2,387,13,0,0.968,0.033,0.000
263,3,360,40,0,0.900,0.100,0.000
263,4,327,73,0,0.818,0.182,0.000
264,1,399,1,0,0.998,0.003,0.000
264,2,386,14,0,0.965,0.035,0.000
264,3,362,38,0,0.905,0.095,0.000
264,4,322,78,0,0.805,0.195,0.000
265,1,399,1,0,0.998,0.003,0.000
265,2,377,23,0,0.943,0.058,0.000
265,3,345,55,0,0.863,0.138,0.000
265,4,306,94,0,0.765,0.235,0.000
266,1,399,1,0,0.998,0.003,0.000
266,2,384,16,0,0.960,0.040,0.000
266,3,356,44,0,0.890,0.110,0.000
266,4,322,78,0,0.805,0.195,0.000
267,1,399,1,0,0.998,0.003,0.000
267,2,383,17,0,0.958,0.043,0.000
267,3,361,39,0,0.902,0.098,0.000
267,4,337,63,0,0.843,0.158,0.000
268,1,399,1,0,0.998,0.003,0.000
268,2,372,28,0,0.930,0.070,0.000
268,3,335,65,0,0.838,0.163,0.000
268,4,300,100,0,0.750,0.250,0.000
269,1,399,1,0,0.998,0.003,0.000
269,2,386,14,0,0.965,0.035,0.000
269,3,359,41,0,0.897,0.102,0.000
269,4,326,74,0,0.815,0.185,0.000
270,1,399,1,0,0.998,0.003,0.000
270,2,377,23,0,0.943,0.058,0.000
270,3,345,55,0,0.863,0.138,0.000
270,4,306,94,0,0.765,0.235,0.000
271,1,399,1,0,0.998,0.003,0.000
271,2,384,16,0,0.960,0.040,0.000
271,3,357,43,0,0.892,0.107,0.000
271,4,265,135,0,0.662,0.338,0.000
272,1,399,1,0,0.998,0.003,0.000
272,2,373,27,0,0.932,0.068,0.000
272,3,336,64,0,0.840,0.160,0.000
272,4,301,99,0,0.752,0.247,0.000
273,1,399,1,0,0.998,0.003,0.000
273,2,382,18,0,0.955,0.045,0.000
273,3,354,46,0,0.885,0.115,0.000
273,4,318,82,0,0.795,0.205,0.000
274,1,399,1,0,0.998,0.003,0.000
274,2,381,19,0,0.953,0.048,0.000
274,3,360,40,0,0.900,0.100,0.000
274,4,332,68,0,0.830,0.170,0.000
275,1,399,1,0,0.998,0.003,0.000
275,2,382,18,0,0.955,0.045,0.000
275,3,357,43,0,0.892,0.107,0.000
275,4,325,75,0,0.812,0.188,0.000
276,1,399,1,0,0.998,0.003,0.000
276,2,384,16,0,0.960,0.040,0.000
276,3,360,40,0,0.900,0.100,0.000
276,4,327,73,0,0.818,0.182,0.000
277,1,399,1,0,0.998,0.003,0.000
277,2,384,16,0,0.960,0.040,0.000
277,3,359,41,0,0.897,0.102,0.000
277,4,324,76,0,0.810,0.190,0.000
278,1,399,1,0,0.998,0.003,0.000
278,2,382,18,0,0.955,0.045,0.000
278,3,357,43,0,0.892,0.107,0.000
278,4,319,81,0,0.797,0.203,0.000
279,1,399,1,0,0.998,0.003,0.000
279,2,383,17,0,0.958,0.043,0.000
279,3,356,44,0,0.890,0.110,0.000
279,4,327,73,0,0.818,0.182,0.000
280,1,399,1,0,0.998,0.003,0.000
280,2,381,19,0,0.953,0.048,0.000
280,3,356,44,0,0.890,0.110,0.000
280,4,320,80,0,0.800,0.200,0.000
281,1,399,1,0,0.998,0.003,0.000
281,2,379,21,0,0.948,0.052,0.000
281,3,352,48,0,0.880,0.120,0.000
281,4,309,91,0,0.772,0.228,0.000
282,1,399,1,0,0.998,0.003,0.000
282,2,384,16,0,0.960,0.040,0.000
282,3,349,51,0,0.873,0.128,0.000
282,4,253,147,0,0.632,0.367,0.000
283,1,399,1,0,0.998,0.003,0.000
283,2,382,18,0,0.955,0.045,0.000
283,3,359,41,0,0.897,0.102,0.000
283,4,296,104,0,0.740,0.260,0.000
284,1,399,1,0,0.998,0.003,0.000
284,2,381,19,0,0.953,0.048,0.000
284,3,349,51,0,0.873,0.128,0.000
284,4,318,82,0,0.795,0.205,0.000
285,1,399,1,0,0.998,0.003,0.000
285,2,384,16,0,0.960,0.040,0.000
285,3,359,41,0,0.897,0.102,0.000
285,4,325,75,0,0.812,0.188,0.000
286,1,399,1,0,0.998,0.003,0.000
286,2,382,18,0,0.955,0.045,0.000
286,3,357,43,0,0.892,0.107,0.000
286,4,319,81,0,0.797,0.203,0.000
287,1,399,1,0,0.998,0.003,0.000
287,2,376,24,0,0.940,0.060,0.000
287,3,347,53,0,0.868,0.133,0.000
287,4,303,97,0,0.757,0.242,0.000
288,1,399,1,0,0.998,0.003,0.000
288,2,387,13,0,0.968,0.033,0.000
288,3,359,41,0,0.897,0.102,0.000
288,4,326,74,0,0.815,0.185,0.000
289,1,399,1,0,0.998,0.003,0.000
289,2,384,16,0,0.960,0.040,0.000
289,3,363,37,0,0.907,0.092,0.000
289,4,272,128,0,0.680,0.320,0.000
290,1,399,1,0,0.998,0.003,0.000
290,2,384,16,0,0.960,0.040,0.000
290,3,356,44,0,0.890,0.110,0.000
290,4,321,79,0,0.802,0.198,0.000
291,1,399,1,0,0.998,0.003,0.000
291,2,379,21,0,0.948,0.052,0.000
291,3,357,43,0,0.892,0.107,0.000
291,4,324,76,0,0.810,0.190,0.000
292,1,399,1,0,0.998,0.003,0.000
292,2,382,18,0,0.955,0.045,0.000
292,3,353,47,0,0.882,0.117,0.000
292,4,317,83,0,0.792,0.207,0.000
293,1,399,1,0,0.998,0.003,0.000
293,2,382,18,0,0.955,0.045,0.000
293,3,355,45,0,0.887,0.113,0.000
293,4,318,82,0,0.795,0.205,0.000
294,1,399,1,0,0.998,0.003,0.000
294,2,375,25,0,0.938,0.062,0.000
294,3,344,56,0,0.860,0.140,0.000
294,4,303,97,0,0.757,0.242,0.000
295,1,399,1,0,0.998,0.003,0.000
295,2,381,19,0,0.953,0.048,0.000
295,3,355,45,0,0.887,0.113,0.000
295,4,317,83,0,0.792,0.207,0.000
296,1,399,1,0,0.998,0.003,0.000
296,2,385,15,0,0.963,0.037,0.000
296,3,356,44,0,0.890,0.110,0.000
296,4,266,134,0,0.665,0.335,0.000
297,1,399,1,0,0.998,0.003,0.000
297,2,378,22,0,0.945,0.055,0.000
297,3,346,54,0,0.865,0.135,0.000
297,4,310,90,0,0.775,0.225,0.000
298,1,399,1,0,0.998,0.003,0.000
298,2,384,16,0,0.960,0.040,0.000
298,3,357,43,0,0.892,0.107,0.000
298,4,322,78,0,0.805,0.195,0.000
299,1,399,1,0,0.998,0.003,0.000
299,2,381,19,0,0.953,0.048,0.000
299,3,349,51,0,0.873,0.128,0.000
299,4,318,82,0,0.795,0.205,0.000
300,1,399,1,0,0.998,0.003,0.000
300,2,381,19,0,0.953,0.048,0.000
300,3,356,44,0,0.890,0.110,0.000
300,4,320,80,0,0.800,0.200,0.000
301,1,399,1,0,0.998,0.003,0.000
301,2,381,19,0,0.953,0.048,0.000
301,3,355,45,0,0.887,0.113,0.000
301,4,322,78,0,0.805,0.195,0.000
302,1,399,1,0,0.998,0.003,0.000
302,2,384,16,0,0.960,0.040,0.000
302,3,360,40,0,0.900,0.100,0.000
302,4,327,73,0,0.818,0.182,0.000
303,1,399,1,0,0.998,0.003,0.000
303,2,379,21,0,0.948,0.052,0.000
303,3,352,48,0,0.880,0.120,0.000
303,4,309,91,0,0.772,0.228,0.000
304,1,399,1,0,0.998,0.003,0.000
304,2,384,16,0,0.960,0.040,0.000
304,3,357,43,0,0.892,0.107,0.000
304,4,316,84,0,0.790,0.210,0.000
305,1,399,1,0,0.998,0.003,0.000
305,2,382,18,0,0.955,0.045,0.000
305,3,359,41,0,0.897,0.102,0.000
305,4,326,74,0,0.815,0.185,0.000
306,1,399,1,0,0.998,0.003,0.000
306,2,376,24,0,0.940,0.060,0.000
306,3,351,49,0,0.877,0.122,0.000
306,4,314,86,0,0.785,0.215,0.000
307,1,399,1,0,0.998,0.003,0.000
307,2,386,14,0,0.965,0.035,0.000
307,3,360,40,0,0.900,0.100,0.000
307,4,320,80,0,0.800,0.200,0.000
308,1,399,1,0,0.998,0.003,0.000
308,2,386,14,0,0.965,0.035,0.000
308,3,366,34,0,0.915,0.085,0.000
308,4,334,66,0,0.835,0.165,0.000
309,1,399,1,0,0.998,0.003,0.000
309,2,387,13,0,0.968,0.033,0.000
309,3,363,37,0,0.907,0.092,0.000
309,4,332,68,0,0.830,0.170,0.000
310,1,399,1,0,0.998,0.003,0.000
310,2,386,14,0,0.965,0.035,0.000
310,3,362,38,0,0.905,0.095,0.000
310,4,322,78,0,0.805,0.195,0.000
311,1,399,1,0,0.998,0.003,0.000
311,2,382,18,0,0.955,0.045,0.000
311,3,355,45,0,0.887,0.113,0.000
311,4,318,82,0,0.795,0.205,0.000
312,1,399,1,0,0.998,0.003,0.000
312,2,384,16,0,0.960,0.040,0.000
312,3,362,38,0,0.905,0.095,0.000
312,4,338,62,0,0.845,0.155,0.000
313,1,399,1,0,0.998,0.003,0.000
313,2,386,14,0,0.965,0.035,0.000
313,3,359,41,0,0.897,0.102,0.000
313,4,326,74,0,0.815,0.185,0.000
314,1,399,1,0,0.998,0.003,0.000
314,2,382,18,0,0.955,0.045,0.000
314,3,357,43,0,0.892,0.107,0.000
314,4,325,75,0,0.812,0.188,0.000
315,1,399,1,0,0.998,0.003,0.000
315,2,387,13,0,0.968,0.033,0.000
315,3,360,40,0,0.900,0.100,0.000
315,4,327,73,0,0.818,0.182,0.000
316,1,399,1,0,0.998,0.003,0.000
316,2,381,19,0,0.953,0.048,0.000
316,3,349,51,0,0.873,0.128,0.000
316,4,318,82,0,0.795,0.205,0.000
317,1,399,1,0,0.998,0.003,0.000
317,2,381,19,0,0.953,0.048,0.000
